facility_id,facility_name,facility_type,facility_source,longitude,latitude,source_month,location_note,easting_epsg3826,northing_epsg3826,image_pixel_x,image_pixel_y,image_coverage,liquefaction_2026_map_class,pixel_class_status,nearest_medium_high_m,nearest_medium_high_class,within_300m_medium_or_high,liquefaction_screening_note,sampled_rgb_class_pixels_5x5
ITAIWAN-4346,內政部移民署宜蘭縣服務站(新),政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.766003,24.682504,,iTaiwan 熱點位置代理點，非完整機關名冊,327519.36,2730828.28,3966,5012,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 23}"
ITAIWAN-11601,宜蘭縣政府社會處(社會福利館),政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.750853,24.762108,,iTaiwan 熱點位置代理點，非完整機關名冊,325937.8,2739637.05,3705,3559,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
ITAIWAN-11802,宜蘭縣警察局宜蘭分局進士派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.761668,24.731124,,iTaiwan 熱點位置代理點，非完整機關名冊,327050.72,2736211.18,3889,4125,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 19}"
ITAIWAN-4179,交通部交通部公路局東區養護工程分局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.835031,24.596587,,iTaiwan 熱點位置代理點，非完整機關名冊,334563.12,2721352.51,5128,6576,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-1325,交通部公路局臺北區監理所宜蘭監理站,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.769135,24.693988,,iTaiwan 熱點位置代理點，非完整機關名冊,327829.2,2732102.06,4017,4802,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
ITAIWAN-2851,內政部警政署國道公路警察局第九警察隊,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.790754,24.838173,,iTaiwan 熱點位置代理點，非完整機關名冊,329924.59,2748085.19,4363,2166,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
ITAIWAN-1892,財政部北區國稅局宜蘭縣分局第1辦公室,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.754107,24.748557,,iTaiwan 熱點位置代理點，非完整機關名冊,326275.18,2738137.9,3761,3807,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 24}"
NFA-2,宜蘭縣政府消防局頭城分隊,消防分隊,內政部消防署（官方）,121.8266002085756,24.86260621372328,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,333531.45,2750813.07,4958,1716,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 16}"
NFA-3,宜蘭縣政府消防局礁溪分隊,消防分隊,內政部消防署（官方）,121.77358695644172,24.82687324927228,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,328196.47,2746823.61,4078,2374,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,167.7,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 167.7 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NFA-4,宜蘭縣政府消防局宜蘭分隊,消防分隊,內政部消防署（官方）,121.755183940592,24.755404984591895,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,326379.93,2738897.01,3778,3682,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 9}"
NFA-5,宜蘭縣政府消防局員山分隊,消防分隊,內政部消防署（官方）,121.72658809810363,24.74514774691462,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,323493.65,2737745.22,3302,3872,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 23, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NFA-6,宜蘭縣政府消防局壯圍分隊,消防分隊,內政部消防署（官方）,121.78641758382872,24.746270192466387,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,329544.86,2737902.99,4300,3846,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 8}"
NFA-7,宜蘭縣政府消防局三星分隊,消防分隊,內政部消防署（官方）,121.64839737245428,24.65286501382423,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,315632.84,2727484.07,2006,5564,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NFA-8,宜蘭縣政府消防局大同分隊,消防分隊,內政部消防署（官方）,121.6084792804312,24.678332991895363,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,311579.6,2730286.44,1337,5102,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NFA-9,宜蘭縣政府消防局特種分隊,消防分隊,內政部消防署（官方）,121.7863752943875,24.83650442068725,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,329483.06,2747897.81,4290,2197,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NFA-11,宜蘭縣政府消防局羅東分隊,消防分隊,內政部消防署（官方）,121.76924802709016,24.678059607035035,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,327850.53,2730337.84,4021,5093,圖面範圍內,高潛勢（PL≥15）,清楚,8.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
NFA-12,宜蘭縣政府消防局廣興分隊,消防分隊,內政部消防署（官方）,121.74390602629153,24.67104374386512,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,325289.95,2729546.6,3598,5224,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 7, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NFA-13,宜蘭縣政府消防局冬山分隊,消防分隊,內政部消防署（官方）,121.79365379641952,24.63364156087263,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,330349.01,2725432.0,4433,5903,圖面範圍內,低潛勢（PL<5）,清楚,211.2,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 211.2 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 10, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NFA-14,宜蘭縣政府消防局五結分隊,消防分隊,內政部消防署（官方）,121.8180920019135,24.66795552604253,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,332800.59,2729247.26,4837,5273,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,36.4,高潛勢（PL≥15）,True,距中／高潛勢圖色 36.4 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NFA-15,宜蘭縣政府消防局馬賽分隊,消防分隊,內政部消防署（官方）,121.83527773362329,24.618082977943523,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,334573.65,2723733.64,5129,6183,圖面範圍內,低潛勢（PL<5）,清楚,47.4,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 47.4 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 9, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NFA-16,宜蘭縣政府消防局蘇澳分隊,消防分隊,內政部消防署（官方）,121.85248074824943,24.59438134985258,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,336331.84,2721119.04,5419,6614,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
NFA-17,宜蘭縣政府消防局南方澳分隊,消防分隊,內政部消防署（官方）,121.86506936276572,24.58338614105324,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,337614.43,2719909.12,5631,6814,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
NFA-18,宜蘭縣政府消防局南澳分隊,消防分隊,內政部消防署（官方）,121.8030131580817,24.465764586173613,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,331404.87,2706843.06,4607,8969,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
NFA-19,宜蘭縣政府消防局大里分隊,消防分隊,內政部消防署（官方）,121.9031999495849,24.944762762652648,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,341212.17,2759962.63,6224,207,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
NFA-21,宜蘭縣政府消防局特搜大隊觀音分隊,消防分隊,內政部消防署（官方）,121.7922556,24.46308199,,消防署點位；來源座標欄名與數值範圍不一致，依數值判為經緯度,330315.99,2706539.64,4427,9019,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
