grid_id,綠地類型,中心經度,中心緯度,分析面積_km2,2020面積_ha,2024面積_ha,面積減少率_pct,2020斑塊數,2024斑塊數,斑塊數增加率_pct,2020平均斑塊面積_ha,2024平均斑塊面積_ha,平均斑塊面積下降率_pct,道路切割密度_km_per_km2,建成區邊界切割密度_km_per_km2,孤立小斑塊比例_pct,距大型連續綠地平均距離_m,annual_area_ha,score_面積減少,score_斑塊增加,score_平均斑塊縮小,score_道路建成區切割,score_孤立比例,score_距大型綠地,綜合破碎化分數,破碎化等級,判定原因
G016_014,森林,121.458664,24.455076,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G016_015,森林,121.468528,24.455045,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,2.451,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,52.01841359773371,45.34938621340888,44.66477809254013,46.1,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度2.45 km/km²；孤立比例0.0%；距大型綠地0m
G016_016,森林,121.478391,24.455014,1.04,102.24,103.5,0.0,1,1,0.0,172555.65,172145.43,0.24,1.788,0.0,0.0,0.0,"{""2020"": 102.24, ""2021"": 101.88, ""2022"": 103.95, ""2023"": 101.16, ""2024"": 103.5}",36.827195467422094,46.81303116147309,50.63739376770538,48.14683663833806,45.34938621340888,44.66477809254013,45.4,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.79 km/km²；孤立比例0.0%；距大型綠地0m
G016_017,森林,121.488255,24.454983,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.836,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,41.170915958451374,45.34938621340888,44.66477809254013,44.2,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.84 km/km²；孤立比例0.0%；距大型綠地0m
G016_018,森林,121.498118,24.454951,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,3.604,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,56.82247403210576,45.34938621340888,44.66477809254013,46.9,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度3.60 km/km²；孤立比例0.0%；距大型綠地0m
G016_019,森林,121.507982,24.454918,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,2.307,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,51.40462700661001,45.34938621340888,44.66477809254013,45.9,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度2.31 km/km²；孤立比例0.0%；距大型綠地0m
G016_020,森林,121.517845,24.454884,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,5.017,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,60.245514636449485,45.34938621340888,44.66477809254013,47.4,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度5.02 km/km²；孤立比例0.0%；距大型綠地0m
G016_021,森林,121.527708,24.45485,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,1.788,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,48.14683663833806,45.34938621340888,44.66477809254013,45.4,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.79 km/km²；孤立比例0.0%；距大型綠地0m
G016_022,森林,121.537572,24.454816,1.04,103.95,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.577,0.0,0.0,0.0,"{""2020"": 103.95, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 103.95, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,39.388574126534465,45.34938621340888,44.66477809254013,43.9,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.58 km/km²；孤立比例0.0%；距大型綠地0m
G016_023,森林,121.547435,24.45478,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,3.864,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,57.63692162417375,45.34938621340888,44.66477809254013,47.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度3.86 km/km²；孤立比例0.0%；距大型綠地0m
G016_024,森林,121.557298,24.454744,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.807,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,40.9466477809254,45.34938621340888,44.66477809254013,44.2,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.81 km/km²；孤立比例0.0%；距大型綠地0m
G016_025,森林,121.567162,24.454708,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 103.95, ""2022"": 103.95, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G016_026,森林,121.577025,24.45467,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G016_027,森林,121.586888,24.454632,1.04,102.6,103.23,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 102.6, ""2021"": 102.87, ""2022"": 102.6, ""2023"": 102.87, ""2024"": 103.23}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G016_028,森林,121.596752,24.454594,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,1.413,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,44.49952785646836,45.34938621340888,44.66477809254013,44.8,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.41 km/km²；孤立比例0.0%；距大型綠地0m
G016_029,森林,121.606615,24.454554,1.04,92.7,93.96,0.0,1,1,0.0,172555.65,172145.43,0.24,1.211,0.0,0.0,0.0,"{""2020"": 92.7, ""2021"": 92.97, ""2022"": 93.87, ""2023"": 93.15, ""2024"": 93.96}",36.827195467422094,46.81303116147309,50.63739376770538,43.03588290840416,45.34938621340888,44.66477809254013,44.6,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.21 km/km²；孤立比例0.0%；距大型綠地0m
G016_030,森林,121.616478,24.454514,1.04,103.68,103.77,0.0,1,1,0.0,172555.65,172145.43,0.24,0.26,0.0,0.0,0.0,"{""2020"": 103.68, ""2021"": 103.86, ""2022"": 103.95, ""2023"": 103.59, ""2024"": 103.77}",36.827195467422094,46.81303116147309,50.63739376770538,37.5,45.34938621340888,44.66477809254013,43.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.26 km/km²；孤立比例0.0%；距大型綠地0m
G016_031,森林,121.626341,24.454474,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G016_032,森林,121.636204,24.454433,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,2.307,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,51.40462700661001,45.34938621340888,44.66477809254013,45.9,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度2.31 km/km²；孤立比例0.0%；距大型綠地0m
G016_033,森林,121.646067,24.454391,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,2.163,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,50.6137865911237,45.34938621340888,44.66477809254013,45.8,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度2.16 km/km²；孤立比例0.0%；距大型綠地0m
G016_034,森林,121.655931,24.454348,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,3.316,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,55.878186968838534,45.34938621340888,44.66477809254013,46.7,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度3.32 km/km²；孤立比例0.0%；距大型綠地0m
G016_035,森林,121.665794,24.454305,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,3.864,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,57.63692162417375,45.34938621340888,44.66477809254013,47.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度3.86 km/km²；孤立比例0.0%；距大型綠地0m
G016_036,森林,121.675657,24.454262,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,3.864,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,57.63692162417375,45.34938621340888,44.66477809254013,47.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度3.86 km/km²；孤立比例0.0%；距大型綠地0m
G016_037,森林,121.68552,24.454217,1.04,102.87,103.05,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 102.87, ""2021"": 104.04, ""2022"": 103.23, ""2023"": 103.68, ""2024"": 103.05}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G016_038,森林,121.695383,24.454172,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G016_039,森林,121.705246,24.454126,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G016_040,森林,121.715109,24.45408,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,1.903,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,48.98489140698773,45.34938621340888,44.66477809254013,45.5,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.90 km/km²；孤立比例0.0%；距大型綠地0m
G016_041,森林,121.724972,24.454033,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,2.364,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,51.640698772426816,45.34938621340888,44.66477809254013,46.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度2.36 km/km²；孤立比例0.0%；距大型綠地0m
G016_042,森林,121.734835,24.453986,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.202,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,37.08687440982059,45.34938621340888,44.66477809254013,43.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.20 km/km²；孤立比例0.0%；距大型綠地0m
G016_043,森林,121.744698,24.453937,1.04,104.04,103.32,0.69,1,1,0.0,172555.65,172145.43,0.24,2.855,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 103.32, ""2024"": 103.32}",83.28611898016997,46.81303116147309,50.63739376770538,53.895184135977345,45.34938621340888,44.66477809254013,54.1,高,面積減少0.7%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度2.85 km/km²；孤立比例0.0%；距大型綠地0m
G016_044,森林,121.754561,24.453888,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,2.509,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 103.77, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,52.28989612842305,45.34938621340888,44.66477809254013,46.1,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度2.51 km/km²；孤立比例0.0%；距大型綠地0m
G016_045,森林,121.764423,24.453839,1.04,102.69,103.77,0.0,1,1,0.0,172555.65,172145.43,0.24,1.211,0.029,0.0,0.0,"{""2020"": 102.69, ""2021"": 102.78, ""2022"": 103.5, ""2023"": 103.86, ""2024"": 103.77}",36.827195467422094,46.81303116147309,50.63739376770538,62.48819641170916,45.34938621340888,44.66477809254013,47.8,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.21 km/km²；孤立比例0.0%；距大型綠地0m
G016_046,森林,121.774286,24.453789,1.04,86.49,94.95,0.0,2,1,0.0,86277.87,172145.43,0.0,3.922,0.779,0.0,0.0,"{""2020"": 86.49, ""2021"": 90.81, ""2022"": 92.25, ""2023"": 94.14, ""2024"": 94.95}",36.827195467422094,46.81303116147309,3.7535410764872523,82.95561850802645,45.34938621340888,44.66477809254013,43.4,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度3.92 km/km²；孤立比例0.0%；距大型綠地0m
G016_047,森林,121.784149,24.453738,1.04,69.66,75.15,0.0,3,4,33.33,57518.94,43036.448,25.18,7.209,1.009,0.48,0.4,"{""2020"": 69.66, ""2021"": 70.83, ""2022"": 71.46, ""2023"": 74.97, ""2024"": 75.15}",36.827195467422094,93.81491973559962,94.64117091595845,90.82861189801699,93.34277620396601,91.6194523135033,83.5,高,面積減少0.0%；斑塊增加33.3%；平均斑塊縮小25.2%；道路密度7.21 km/km²；孤立比例0.5%；距大型綠地0m
G016_048,森林,121.794012,24.453686,1.04,37.44,40.77,0.0,2,5,150.0,86283.135,34432.74,60.09,4.7,0.0,0.66,1.9,"{""2020"": 37.44, ""2021"": 40.86, ""2022"": 42.93, ""2023"": 46.62, ""2024"": 40.77}",36.827195467422094,98.15864022662889,98.04060434372049,59.61992445703494,94.07459867799811,93.83852691218131,80.1,高,面積減少0.0%；斑塊增加150.0%；平均斑塊縮小60.1%；道路密度4.70 km/km²；孤立比例0.7%；距大型綠地2m
G016_049,森林,121.803875,24.453634,1.04,12.69,11.7,7.8,3,3,0.0,57561.3,57424.53,0.24,10.323,0.144,0.0,0.0,"{""2020"": 12.69, ""2021"": 11.79, ""2022"": 11.79, ""2023"": 11.7, ""2024"": 11.7}",96.22285174693107,46.81303116147309,50.63739376770538,88.5505193578848,45.34938621340888,44.66477809254013,62.0,高,面積減少7.8%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度10.32 km/km²；孤立比例0.0%；距大型綠地0m
G016_050,森林,121.813748,24.455321,0.99,76.41,77.58,0.0,1,1,0.0,117.63,117.63,0.0,4.152,0.182,0.0,0.0,"{""2020"": 76.41, ""2021"": 77.58, ""2022"": 76.05, ""2023"": 78.03, ""2024"": 77.58}",36.827195467422094,46.81303116147309,3.7535410764872523,79.62700661000943,45.34938621340888,44.66477809254013,42.8,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度4.15 km/km²；孤立比例0.0%；距大型綠地0m
G016_051,森林,121.819955,24.455234,0.125,9.36,9.36,0.0,1,1,0.0,117.63,117.63,0.0,0.959,0.0,0.0,0.0,"{""2020"": 9.36, ""2021"": 9.54, ""2022"": 9.45, ""2023"": 9.09, ""2024"": 9.36}",36.827195467422094,46.81303116147309,3.7535410764872523,41.86732766761095,45.34938621340888,44.66477809254013,36.5,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.96 km/km²；孤立比例0.0%；距大型綠地0m
G017_001,森林,121.332557,24.463352,0.44,27.45,29.43,0.0,1,1,0.0,172555.65,172145.43,0.24,4.363,0.0,0.0,0.0,"{""2020"": 27.45, ""2021"": 29.7, ""2022"": 43.83, ""2023"": 26.28, ""2024"": 29.43}",36.827195467422094,46.81303116147309,50.63739376770538,58.91170915958452,45.34938621340888,44.66477809254013,47.2,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度4.36 km/km²；孤立比例0.0%；距大型綠地0m
G017_002,森林,121.340323,24.463378,1.019,74.61,95.58,0.0,2,1,0.0,86277.87,172145.43,0.0,0.265,0.0,0.0,0.0,"{""2020"": 74.61, ""2021"": 82.8, ""2022"": 100.35, ""2023"": 77.04, ""2024"": 95.58}",36.827195467422094,46.81303116147309,3.7535410764872523,37.6180358829084,45.34938621340888,44.66477809254013,35.8,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.27 km/km²；孤立比例0.0%；距大型綠地0m
G017_003,森林,121.35019,24.464395,1.04,89.91,99.36,0.0,1,1,0.0,172555.65,172145.43,0.24,0.577,0.0,0.0,0.0,"{""2020"": 89.91, ""2021"": 89.19, ""2022"": 102.69, ""2023"": 86.4, ""2024"": 99.36}",36.827195467422094,46.81303116147309,50.63739376770538,39.388574126534465,45.34938621340888,44.66477809254013,43.9,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.58 km/km²；孤立比例0.0%；距大型綠地0m
G017_004,森林,121.360054,24.464371,1.04,101.34,101.88,0.0,1,1,0.0,172555.65,172145.43,0.24,1.355,0.0,0.0,0.0,"{""2020"": 101.34, ""2021"": 103.23, ""2022"": 104.04, ""2023"": 101.97, ""2024"": 101.88}",36.827195467422094,46.81303116147309,50.63739376770538,43.95656279508971,45.34938621340888,44.66477809254013,44.7,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.35 km/km²；孤立比例0.0%；距大型綠地0m
G017_005,森林,121.369919,24.464348,1.04,100.26,101.43,0.0,1,1,0.0,172555.65,172145.43,0.24,1.788,0.0,0.0,0.0,"{""2020"": 100.26, ""2021"": 101.7, ""2022"": 102.15, ""2023"": 101.61, ""2024"": 101.43}",36.827195467422094,46.81303116147309,50.63739376770538,48.14683663833806,45.34938621340888,44.66477809254013,45.4,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.79 km/km²；孤立比例0.0%；距大型綠地0m
G017_006,森林,121.379783,24.464323,1.04,100.89,100.89,0.0,1,1,0.0,172555.65,172145.43,0.24,0.26,0.144,0.0,0.0,"{""2020"": 100.89, ""2021"": 102.42, ""2022"": 102.42, ""2023"": 101.25, ""2024"": 100.89}",36.827195467422094,46.81303116147309,50.63739376770538,58.39235127478753,45.34938621340888,44.66477809254013,47.1,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.26 km/km²；孤立比例0.0%；距大型綠地0m
G017_007,森林,121.389647,24.464298,1.04,76.05,76.59,0.0,1,1,0.0,172555.65,172145.43,0.24,3.345,0.029,0.0,0.0,"{""2020"": 76.05, ""2021"": 76.32, ""2022"": 75.78, ""2023"": 75.06, ""2024"": 76.59}",36.827195467422094,46.81303116147309,50.63739376770538,75.44853635505194,45.34938621340888,44.66477809254013,50.0,高,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度3.35 km/km²；孤立比例0.0%；距大型綠地0m
G017_008,森林,121.399511,24.464272,1.04,21.42,25.74,0.0,4,3,0.0,43139.925,57385.92,0.0,7.872,0.115,0.7,1.3,"{""2020"": 21.42, ""2021"": 24.48, ""2022"": 26.46, ""2023"": 23.4, ""2024"": 25.74}",36.827195467422094,46.81303116147309,3.7535410764872523,85.94192634560906,94.14542020774316,93.34277620396601,60.1,高,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度7.87 km/km²；孤立比例0.7%；距大型綠地1m
G017_009,森林,121.409376,24.464246,1.04,64.89,66.87,0.0,4,2,0.0,43140.42,86078.79,0.0,6.92,0.0,0.0,0.0,"{""2020"": 64.89, ""2021"": 65.79, ""2022"": 67.05, ""2023"": 67.95, ""2024"": 66.87}",36.827195467422094,46.81303116147309,3.7535410764872523,63.881019830028336,45.34938621340888,44.66477809254013,40.2,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度6.92 km/km²；孤立比例0.0%；距大型綠地0m
G017_010,森林,121.41924,24.464219,1.04,103.32,103.86,0.0,1,1,0.0,172555.65,172145.43,0.24,1.557,0.0,0.0,0.0,"{""2020"": 103.32, ""2021"": 103.68, ""2022"": 103.77, ""2023"": 103.86, ""2024"": 103.86}",36.827195467422094,46.81303116147309,50.63739376770538,45.963172804532576,45.34938621340888,44.66477809254013,45.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.56 km/km²；孤立比例0.0%；距大型綠地0m
G017_011,森林,121.429104,24.464191,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,1.615,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,46.494334277620396,45.34938621340888,44.66477809254013,45.1,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.61 km/km²；孤立比例0.0%；距大型綠地0m
G017_012,森林,121.438969,24.464163,1.04,102.87,103.41,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 102.87, ""2021"": 102.69, ""2022"": 102.51, ""2023"": 102.78, ""2024"": 103.41}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G017_013,森林,121.448833,24.464134,1.04,101.88,100.53,1.33,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 101.88, ""2021"": 101.07, ""2022"": 100.8, ""2023"": 100.71, ""2024"": 100.53}",87.65344664778092,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,50.4,高,面積減少1.3%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G017_014,森林,121.458697,24.464104,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G017_015,森林,121.468561,24.464074,1.04,104.04,104.04,0.0,1,1,0.0,172555.65,172145.43,0.24,2.249,0.0,0.0,0.0,"{""2020"": 104.04, ""2021"": 104.04, ""2022"": 104.04, ""2023"": 104.04, ""2024"": 104.04}",36.827195467422094,46.81303116147309,50.63739376770538,51.08593012275732,45.34938621340888,44.66477809254013,45.9,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度2.25 km/km²；孤立比例0.0%；距大型綠地0m
G017_016,森林,121.478425,24.464043,1.04,99.09,102.96,0.0,1,1,0.0,172555.65,172145.43,0.24,1.499,0.0,0.0,0.0,"{""2020"": 99.09, ""2021"": 99.99, ""2022"": 103.14, ""2023"": 100.98, ""2024"": 102.96}",36.827195467422094,46.81303116147309,50.63739376770538,45.46742209631728,45.34938621340888,44.66477809254013,45.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度1.50 km/km²；孤立比例0.0%；距大型綠地0m
G017_017,森林,121.488289,24.464012,1.04,102.96,103.41,0.0,1,1,0.0,172555.65,172145.43,0.24,0.0,0.0,0.0,0.0,"{""2020"": 102.96, ""2021"": 101.97, ""2022"": 104.04, ""2023"": 103.68, ""2024"": 103.41}",36.827195467422094,46.81303116147309,50.63739376770538,27.47875354107649,45.34938621340888,44.66477809254013,42.0,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
